ball_initial_pos_x,ball_initial_pos_y,ball_initial_pos_z,distance_ball_robot,estimated_initial_velocity_x,estimated_initial_velocity_y,estimated_initial_velocity_z,estimated_hitting_point_y,estimated_hitting_point_z,real_hitting_point_y,real_hitting_point_z,delta_y,delta_z,
-1.129958028094741,0.467334095270773,2.2769475552025558,2.829958028094741,5.16185850349645,0.4940308635924806,-1.8886452331610926,0.7381835591999193,2.094295095626993,0.7112183258781742,1.6293811259208515,-0.026965233321745052,-0.4649139697061413,
-1.1928271334873497,-0.19353637525668482,2.217168219333954,2.8928271334873497,4.451182394601911,0.3367725972459956,0.3096439415229568,0.025332415271804076,1.795305765290152,0.07319921502518946,1.5664166055129982,0.04786679975338538,-0.22888915977715385,
-1.6673035423387002,0.40100137886878634,2.0156086798333064,3.3673035423387,5.741673286214262,-0.3070923606085074,0.8724310212043918,0.2209017559618218,1.4955629987228656,0.21286010327838858,1.5562416417878615,-0.00804165268343321,0.06067864306499593,
-1.7274325796618815,0.2805670165325754,2.1228869109907174,3.4274325796618816,7.396475273111225,-0.35974711562441364,-2.731127632961652,0.11386477810112625,2.0929221485766836,0.09884549185458465,1.701025961415461,-0.0150192862465416,-0.39189618716122254,
-1.715397954031549,-0.05855774702523758,2.1310340574856173,3.415397954031549,4.245436534022602,-0.02332247883796379,-2.399434219502936,-0.07732037505365638,2.4128057497584194,-0.13687573035878067,0.9783604486472437,-0.05955535530512429,-1.4344453011111757,
-1.4196078147172628,-0.24162323128054536,2.1205033318022757,3.119607814717263,7.678440047918205,0.2856261029963303,-0.7484202344427615,-0.12557864182826842,1.374640923693904,-0.12781708185183444,1.424592194655703,-0.0022384400235660185,0.04995127096179908,
-1.5574087723548022,0.2559567068441589,2.191245503668891,3.257408772354802,5.156869943507942,0.36325195948870626,-2.7417913820827167,0.48540986978521894,2.467549926663607,0.4388314643095999,0.8070789081066718,-0.046578405475619034,-1.6604710185569354,
-1.9011806401353601,0.3803661690529511,2.3789654860848457,3.60118064013536,6.230580389442633,0.11162813347124434,-2.204356650677042,0.4448855312992429,2.252697668885327,0.41976780037650535,1.5683372007375487,-0.025117730922737558,-0.6843604681477784,
-1.7884290207467264,-0.445705681693317,1.9264217224201488,3.488429020746726,6.893706657881751,-0.36097147250526707,-1.534252805524332,-0.6283684236464214,1.9070695203582506,-0.6399014521744818,1.4765299278270894,-0.011533028528060374,-0.43053959253116125,
-1.852913914599486,-0.26273434505051935,2.388030694654272,3.552913914599486,7.012655691426435,0.3874039139366481,-2.698644514231887,-0.06645880879702842,2.1719025445896354,-0.13961259528992523,1.754671679934674,-0.0731537864928968,-0.4172308646549614,
-1.4835685808710826,-0.09211853316768653,1.8970646011778494,3.1835685808710825,5.225555104715625,-0.03135690737672947,-1.1786351455790012,-0.11122212371785703,1.9489443737030137,-0.13155678064321377,1.0885965794856154,-0.020334656925356742,-0.8603477942173983,
-1.2946907966982042,-0.41942180059624373,1.62682480520228,2.994690796698204,6.103926710246501,0.1490014733863365,0.36564162124378186,-0.3463191304256652,1.5353017559008337,-0.3503943049308276,1.3767854311928491,-0.004075174505162427,-0.1585163247079846,
-1.9893701228006693,-0.19208611330755238,1.8780454815447747,3.6893701228006694,6.432320039047195,-0.2410870001387,0.8470003062450893,-0.3303657962070236,1.5396031354305373,-0.3368494590631123,1.4996908563948785,-0.006483662856088701,-0.03991227903565875,
-1.4586172164453348,-0.14198093635340864,2.0797248192635056,3.158617216445335,6.530327395603042,-0.03919940760335194,-2.0793159867474387,-0.16094107666946272,1.989433590192107,-0.17600970985988704,1.6345179368144775,-0.015068633190424313,-0.3549156533776294,
-1.221615370129938,0.08037751878841709,2.06587905397944,2.921615370129938,7.967234870112474,-0.49090641593596773,-1.953349865263938,-0.09963973355520264,1.609768372915991,-0.1058454063561261,1.5522460106845173,-0.006205672800923462,-0.05752236223147378,
-1.413259078904561,0.10430258404604048,1.6956613321330327,3.113259078904561,7.675551634528031,0.4053009683213338,-2.391640843410947,0.2686955787643661,1.8740932536581996,0.2618658314646771,1.4257905038080665,-0.006829747299688993,-0.4483027498501331,
-1.4799356049729302,0.13070503580700749,1.5436846669248137,3.17993560497293,6.920584262325544,-0.15459704351429737,-0.5929560890838381,0.059669321991499824,1.5589561826178782,0.055325310880190874,1.2215855084840326,-0.00434401111130895,-0.3373706741338456,
-1.5577301968737773,0.23041240326479778,1.9700221790694712,3.2577301968737773,5.442575275122685,0.45484897894396914,-1.1753848071528061,0.5026686751249185,1.9814037716102917,0.48553186991041747,1.1718380757792237,-0.01713680521450106,-0.809565695831068,
-1.9515571068393118,-0.38026724887825697,2.2145853210409014,3.651557106839312,6.465652617967095,0.17037495089232912,-0.7722973902257735,-0.28404589281135895,1.860713251341385,-0.2970758083736425,1.6403721741313566,-0.013029915562283556,-0.2203410772100285,
-1.7211473668291457,-0.1985137610050935,1.6852576761869014,3.4211473668291457,5.030943376790944,0.22063483075635215,-2.8264444041871783,-0.04847743307600372,2.0283807325720447,-0.09242046789606054,0.949122374720025,-0.04394303482005682,-1.0792583578520196,
-1.2081307783726298,-0.31321677555420296,1.64541411278494,2.90813077837263,4.595507498871907,-0.44074735819875865,-0.979916584493683,-0.5921306840134705,1.6478066340135507,-0.5942176189619728,1.0591637925678232,-0.002086934948502317,-0.5886428414457274,
-1.0423159451983082,0.3307068206507015,1.9115655241088725,2.742315945198308,6.91234737837501,0.3753739178399096,0.06032320136638347,0.4796278490591347,1.2348507941830709,0.4801860776694019,1.0952365585783066,0.0005582286102672196,-0.13961423560476427,
-1.5677731412723255,0.4166997698290473,1.5047691986775078,3.2677731412723254,7.854043658916137,-0.19607135320373725,0.2480393631144473,0.3351218299044669,1.4479702468329783,0.33281414490555944,1.3163792561656524,-0.0023076849989074333,-0.13159099066732582,
-1.670187012303806,0.48560125398898674,2.2705816465349957,3.370187012303806,5.438860252911866,-0.06777899453892733,-0.7068114124767177,0.4436020342113123,1.9795937515675404,0.42243662049974895,1.5631949925777753,-0.02116541371156333,-0.4163987589897651,
-1.8763015297107097,-0.3844831795513545,1.660144569257968,3.57630152971071,6.1730398869550385,-0.3101745417640078,-2.533241335767471,-0.5641803317651417,1.9812000591376424,-0.5861623470530226,1.3285092123206685,-0.021982015287880907,-0.6526908468169739,
-1.4053337350180424,0.2526699700457296,1.9540145541279983,3.1053337350180423,6.707735494204048,0.02255327948874175,-2.9848387294471124,0.2631109690523535,2.1588559479677865,0.24394566007641327,1.6628714305909131,-0.01916530897594021,-0.4959845173768733,
-1.325431574568849,0.41291668593010605,2.1429330409541882,3.0254315745688487,7.062270660593679,-0.1860319424940826,-2.277945240339676,0.33322179178785,1.8673597665269568,0.32141705300475176,1.714488634608879,-0.011804738783098234,-0.15287113191807777,
